Date,Country,Product,Price
22/09/2025,PL,euro95,1360.4
22/09/2025,PL,diesel,1379.6
22/09/2025,PL,heading_oil,962.9
22/09/2025,PL,fuel_oil_1,564.5
22/09/2025,PL,fuel_oil_2,441.9
22/09/2025,PL,LPG,610.1
22/09/2025,PT,exchange_rate,1716
22/09/2025,PT,euro95,1568
22/09/2025,PT,diesel,1521
22/09/2025,PT,heading_oil,937.7
22/09/2025,PT,fuel_oil_1,
22/09/2025,PT,fuel_oil_2,813
22/09/2025,RO,exchange_rate,0.197048218
22/09/2025,RO,euro95,1492.9
22/09/2025,RO,diesel,1533.6
22/09/2025,RO,heading_oil,889.4
22/09/2025,RO,fuel_oil_1,612.3
22/09/2025,RO,fuel_oil_2,
22/09/2025,RO,LPG,716.9
22/09/2025,SE,exchange_rate,0.090501833
22/09/2025,SE,euro95,1435.4
22/09/2025,SE,diesel,1492.6
22/09/2025,SE,heading_oil,1180
22/09/2025,SE,fuel_oil_1,845
22/09/2025,SE,fuel_oil_2,
22/09/2025,SE,LPG,
22/09/2025,SI,exchange_rate,1
22/09/2025,SI,euro95,1458
22/09/2025,SI,diesel,1485.4
22/09/2025,SI,heading_oil,1125.1
22/09/2025,SI,fuel_oil_1,
22/09/2025,SI,fuel_oil_2,
22/09/2025,SI,LPG,887.4
22/09/2025,SK,exchange_rate,1
22/09/2025,SK,euro95,1530
22/09/2025,SK,diesel,1458
22/09/2025,SK,heading_oil,
22/09/2025,SK,fuel_oil_1,597.1
22/09/2025,SK,fuel_oil_2,590.4
22/09/2025,SK,LPG,677
15/09/2025,EU,exchange_rate,1628.62
15/09/2025,EU,euro95,1536.12
15/09/2025,EU,diesel,953.61
15/09/2025,EU,heading_oil,667.39
15/09/2025,EU,fuel_oil_1,444.72
15/09/2025,EU,fuel_oil_2,666.48
15/09/2025,EUR,exchange_rate,1677.99
15/09/2025,EUR,euro95,1563.48
15/09/2025,EUR,diesel,937.76
15/09/2025,EUR,heading_oil,620.6
15/09/2025,EUR,fuel_oil_1,420.19
15/09/2025,EUR,fuel_oil_2,732.22
15/09/2025,AT,exchange_rate,1510
15/09/2025,AT,euro95,1515
15/09/2025,AT,diesel,1066.1
15/09/2025,AT,heading_oil,
15/09/2025,AT,fuel_oil_1,
15/09/2025,AT,fuel_oil_2,
15/09/2025,BE,exchange_rate,1531.8
15/09/2025,BE,euro95,1633.3
15/09/2025,BE,diesel,773.8
15/09/2025,BE,heading_oil,407.6
15/09/2025,BE,fuel_oil_1,
15/09/2025,BE,fuel_oil_2,789
15/09/2025,BG,exchange_rate,0.511299724
15/09/2025,BG,euro95,1220.9
15/09/2025,BG,diesel,1205.3
15/09/2025,BG,heading_oil,
15/09/2025,BG,fuel_oil_1,
15/09/2025,BG,fuel_oil_2,
15/09/2025,BG,LPG,540.4
15/09/2025,CY,exchange_rate,1
15/09/2025,CY,euro95,1348.9
15/09/2025,CY,diesel,1440
15/09/2025,CY,heading_oil,1005.2
15/09/2025,CY,fuel_oil_1,819.6
15/09/2025,CY,fuel_oil_2,
15/09/2025,CY,LPG,
15/09/2025,CZ,exchange_rate,0.041106589
15/09/2025,CZ,euro95,1412.2
15/09/2025,CZ,diesel,1365.8
15/09/2025,CZ,heading_oil,848.2
15/09/2025,CZ,fuel_oil_1,
15/09/2025,CZ,fuel_oil_2,
15/09/2025,CZ,LPG,696.6
15/09/2025,DE,exchange_rate,1715
15/09/2025,DE,euro95,1583
15/09/2025,DE,diesel,921.5
15/09/2025,DE,heading_oil,
15/09/2025,DE,fuel_oil_1,
15/09/2025,DE,fuel_oil_2,1025.4
15/09/2025,DK,exchange_rate,0.133965651
15/09/2025,DK,euro95,1966.6
15/09/2025,DK,diesel,1741.6
15/09/2025,DK,heading_oil,1748.5
15/09/2025,DK,fuel_oil_1,1537.5
15/09/2025,DK,fuel_oil_2,
15/09/2025,DK,LPG,
15/09/2025,EE,exchange_rate,1
15/09/2025,EE,euro95,1428
15/09/2025,EE,diesel,1300
15/09/2025,EE,heading_oil,999
15/09/2025,EE,fuel_oil_1,
15/09/2025,EE,fuel_oil_2,
15/09/2025,EE,LPG,902
15/09/2025,ES,exchange_rate,1482.7
15/09/2025,ES,euro95,1410.1
15/09/2025,ES,diesel,898.3
15/09/2025,ES,heading_oil,555.6
15/09/2025,ES,fuel_oil_1,
15/09/2025,ES,fuel_oil_2,938.8
15/09/2025,FI,exchange_rate,1791
15/09/2025,FI,euro95,1716
15/09/2025,FI,diesel,1268
15/09/2025,FI,heading_oil,
15/09/2025,FI,fuel_oil_1,
15/09/2025,FI,fuel_oil_2,
15/09/2025,FR,exchange_rate,1724
15/09/2025,FR,euro95,1610.7
15/09/2025,FR,diesel,1114.8
15/09/2025,FR,heading_oil,
15/09/2025,FR,fuel_oil_1,
15/09/2025,FR,fuel_oil_2,952.7
15/09/2025,GR,exchange_rate,1755
15/09/2025,GR,euro95,1541
15/09/2025,GR,diesel,
15/09/2025,GR,heading_oil,667.8
15/09/2025,GR,fuel_oil_1,
15/09/2025,GR,fuel_oil_2,
15/09/2025,HR,exchange_rate,1
15/09/2025,HR,euro95,1489
15/09/2025,HR,diesel,1434
15/09/2025,HR,heading_oil,850
15/09/2025,HR,fuel_oil_1,604.6
15/09/2025,HR,fuel_oil_2,
15/09/2025,HR,LPG,795
15/09/2025,HU,exchange_rate,0.002564563
15/09/2025,HU,euro95,1500.6
15/09/2025,HU,diesel,1506.5
15/09/2025,HU,heading_oil,1506.5
15/09/2025,HU,fuel_oil_1,937.6
15/09/2025,HU,fuel_oil_2,
15/09/2025,HU,LPG,839.7
15/09/2025,IE,exchange_rate,1706.1
15/09/2025,IE,euro95,1657.2
15/09/2025,IE,diesel,946.6
15/09/2025,IE,heading_oil,945.9
15/09/2025,IE,fuel_oil_1,
15/09/2025,IE,fuel_oil_2,
15/09/2025,IT,exchange_rate,1710.8
15/09/2025,IT,euro95,1634.8
15/09/2025,IT,diesel,1388
15/09/2025,IT,heading_oil,532
15/09/2025,IT,fuel_oil_1,
15/09/2025,IT,fuel_oil_2,697.6
15/09/2025,LT,exchange_rate,1
15/09/2025,LT,euro95,1391.6
15/09/2025,LT,diesel,1471.4
15/09/2025,LT,heading_oil,855.2
15/09/2025,LT,fuel_oil_1,
15/09/2025,LT,fuel_oil_2,
15/09/2025,LT,LPG,655
15/09/2025,LU,exchange_rate,1478
15/09/2025,LU,euro95,1424
15/09/2025,LU,diesel,862
15/09/2025,LU,heading_oil,
15/09/2025,LU,fuel_oil_1,
15/09/2025,LU,fuel_oil_2,660
15/09/2025,LV,exchange_rate,1
15/09/2025,LV,euro95,1537.7
15/09/2025,LV,diesel,1519.2
15/09/2025,LV,heading_oil,1271.7
15/09/2025,LV,fuel_oil_1,
15/09/2025,LV,fuel_oil_2,
15/09/2025,LV,LPG,901.3
15/09/2025,MT,exchange_rate,1340
15/09/2025,MT,euro95,1210
15/09/2025,MT,diesel,1000
15/09/2025,MT,heading_oil,
15/09/2025,MT,fuel_oil_1,
15/09/2025,MT,fuel_oil_2,
15/09/2025,NL,exchange_rate,1949
15/09/2025,NL,euro95,1707
15/09/2025,NL,diesel,
15/09/2025,NL,heading_oil,
15/09/2025,NL,fuel_oil_1,
15/09/2025,NL,fuel_oil_2,758
15/09/2025,PL,exchange_rate,0.235266439
15/09/2025,PL,euro95,1366.5
15/09/2025,PL,diesel,1386.2
15/09/2025,PL,heading_oil,961.9
15/09/2025,PL,fuel_oil_1,562.9
15/09/2025,PL,fuel_oil_2,446
15/09/2025,PL,LPG,612.8
15/09/2025,PT,exchange_rate,1710
15/09/2025,PT,euro95,1561
15/09/2025,PT,diesel,1517
15/09/2025,PT,heading_oil,949.2
15/09/2025,PT,fuel_oil_1,
15/09/2025,PT,fuel_oil_2,810
15/09/2025,RO,exchange_rate,0.197550375
15/09/2025,RO,euro95,1492.9
15/09/2025,RO,diesel,1533
15/09/2025,RO,heading_oil,890.2
15/09/2025,RO,fuel_oil_1,603.7
15/09/2025,RO,fuel_oil_2,
15/09/2025,RO,LPG,715.9
15/09/2025,SE,exchange_rate,0.091646428
15/09/2025,SE,euro95,1444.9
15/09/2025,SE,diesel,1494.6
15/09/2025,SE,heading_oil,1186
15/09/2025,SE,fuel_oil_1,863.8
15/09/2025,SE,fuel_oil_2,
15/09/2025,SE,LPG,
15/09/2025,SI,exchange_rate,1
15/09/2025,SI,euro95,1448.4
15/09/2025,SI,diesel,1473.3
15/09/2025,SI,heading_oil,1119.7
15/09/2025,SI,fuel_oil_1,
15/09/2025,SI,fuel_oil_2,
15/09/2025,SI,LPG,889.1
15/09/2025,SK,exchange_rate,1
15/09/2025,SK,euro95,1544
15/09/2025,SK,diesel,1459
15/09/2025,SK,heading_oil,
15/09/2025,SK,fuel_oil_1,601.9
15/09/2025,SK,fuel_oil_2,595.3
15/09/2025,SK,LPG,680
08/09/2025,EU,exchange_rate,1622.45
08/09/2025,EU,euro95,1527.92
08/09/2025,EU,diesel,958.72
08/09/2025,EU,heading_oil,686.95
08/09/2025,EU,fuel_oil_1,450.57
08/09/2025,EU,fuel_oil_2,668.46
08/09/2025,EUR,exchange_rate,1671.90
08/09/2025,EUR,euro95,1553.60
08/09/2025,EUR,diesel,943.54
08/09/2025,EUR,heading_oil,642.1
08/09/2025,EUR,fuel_oil_1,422.59
08/09/2025,EUR,fuel_oil_2,733.61
08/09/2025,AT,exchange_rate,1507
08/09/2025,AT,euro95,1517
08/09/2025,AT,diesel,1085.4
08/09/2025,AT,heading_oil,
08/09/2025,AT,fuel_oil_1,
08/09/2025,AT,fuel_oil_2,
08/09/2025,BE,exchange_rate,1549.4
08/09/2025,BE,euro95,1638.3
08/09/2025,BE,diesel,791.7
08/09/2025,BE,heading_oil,419.8
08/09/2025,BE,fuel_oil_1,
08/09/2025,BE,fuel_oil_2,789
08/09/2025,BG,exchange_rate,0.511299724
08/09/2025,BG,euro95,1225.1
08/09/2025,BG,diesel,1205.1
08/09/2025,BG,heading_oil,
08/09/2025,BG,fuel_oil_1,
08/09/2025,BG,fuel_oil_2,
08/09/2025,BG,LPG,543.4
08/09/2025,CY,exchange_rate,1
08/09/2025,CY,euro95,1349.1
08/09/2025,CY,diesel,1441
08/09/2025,CY,heading_oil,1005.8
08/09/2025,CY,fuel_oil_1,819.6
08/09/2025,CY,fuel_oil_2,
08/09/2025,CY,LPG,
08/09/2025,CZ,exchange_rate,0.041040795
08/09/2025,CZ,euro95,1407.6
08/09/2025,CZ,diesel,1361.3
08/09/2025,CZ,heading_oil,851.9
08/09/2025,CZ,fuel_oil_1,
08/09/2025,CZ,fuel_oil_2,
08/09/2025,CZ,LPG,694.2
08/09/2025,DE,exchange_rate,1711
08/09/2025,DE,euro95,1576
08/09/2025,DE,diesel,930.9
08/09/2025,DE,heading_oil,
08/09/2025,DE,fuel_oil_1,
08/09/2025,DE,fuel_oil_2,1024.1
08/09/2025,DK,exchange_rate,0.13394053
08/09/2025,DK,euro95,1924.1
08/09/2025,DK,diesel,1803.5
08/09/2025,DK,heading_oil,1694.6
08/09/2025,DK,fuel_oil_1,1537.2
08/09/2025,DK,fuel_oil_2,
08/09/2025,DK,LPG,
08/09/2025,EE,exchange_rate,1
08/09/2025,EE,euro95,1434
08/09/2025,EE,diesel,1307
08/09/2025,EE,heading_oil,1004
08/09/2025,EE,fuel_oil_1,
08/09/2025,EE,fuel_oil_2,
08/09/2025,EE,LPG,903
08/09/2025,ES,exchange_rate,1480
08/09/2025,ES,euro95,1409.1
08/09/2025,ES,diesel,893.9
08/09/2025,ES,heading_oil,588.4
08/09/2025,ES,fuel_oil_1,
08/09/2025,ES,fuel_oil_2,939.4
08/09/2025,FI,exchange_rate,1732
08/09/2025,FI,euro95,1640
08/09/2025,FI,diesel,1278
08/09/2025,FI,heading_oil,
08/09/2025,FI,fuel_oil_1,
08/09/2025,FI,fuel_oil_2,
08/09/2025,FR,exchange_rate,1691.4
08/09/2025,FR,euro95,1578.2
08/09/2025,FR,diesel,1105.8
08/09/2025,FR,heading_oil,
08/09/2025,FR,fuel_oil_1,
08/09/2025,FR,fuel_oil_2,955.5
08/09/2025,GR,exchange_rate,1752
08/09/2025,GR,euro95,1540
08/09/2025,GR,diesel,
08/09/2025,GR,heading_oil,667.8
08/09/2025,GR,fuel_oil_1,
08/09/2025,GR,fuel_oil_2,
08/09/2025,HR,exchange_rate,1
08/09/2025,HR,euro95,1476
08/09/2025,HR,diesel,1420
08/09/2025,HR,heading_oil,830
08/09/2025,HR,fuel_oil_1,642.1
08/09/2025,HR,fuel_oil_2,
08/09/2025,HR,LPG,795
08/09/2025,HU,exchange_rate,0.00254078
08/09/2025,HU,euro95,1485.9
08/09/2025,HU,diesel,1494.5
08/09/2025,HU,heading_oil,1494.5
08/09/2025,HU,fuel_oil_1,928.9
08/09/2025,HU,fuel_oil_2,
08/09/2025,HU,LPG,832.5
08/09/2025,IE,exchange_rate,1702.1
08/09/2025,IE,euro95,1652.6
08/09/2025,IE,diesel,952.4
08/09/2025,IE,heading_oil,950
08/09/2025,IE,fuel_oil_1,
08/09/2025,IE,fuel_oil_2,
08/09/2025,IT,exchange_rate,1705.4
08/09/2025,IT,euro95,1630.2
08/09/2025,IT,diesel,1378.6
08/09/2025,IT,heading_oil,533.2
08/09/2025,IT,fuel_oil_1,
08/09/2025,IT,fuel_oil_2,698.6
08/09/2025,LT,exchange_rate,1
08/09/2025,LT,euro95,1388
08/09/2025,LT,diesel,1472.4
08/09/2025,LT,heading_oil,856.6
08/09/2025,LT,fuel_oil_1,
08/09/2025,LT,fuel_oil_2,
08/09/2025,LT,LPG,656.8
08/09/2025,LU,exchange_rate,1478
08/09/2025,LU,euro95,1441
08/09/2025,LU,diesel,876
08/09/2025,LU,heading_oil,
08/09/2025,LU,fuel_oil_1,
08/09/2025,LU,fuel_oil_2,660
08/09/2025,LV,exchange_rate,1
08/09/2025,LV,euro95,1539
08/09/2025,LV,diesel,1520.8
08/09/2025,LV,heading_oil,1273.4
08/09/2025,LV,fuel_oil_1,
08/09/2025,LV,fuel_oil_2,
08/09/2025,LV,LPG,901.5
08/09/2025,MT,exchange_rate,1340
08/09/2025,MT,euro95,1210
08/09/2025,MT,diesel,1000
08/09/2025,MT,heading_oil,
08/09/2025,MT,fuel_oil_1,
08/09/2025,MT,fuel_oil_2,
08/09/2025,NL,exchange_rate,1938
08/09/2025,NL,euro95,1703
08/09/2025,NL,diesel,
08/09/2025,NL,heading_oil,
08/09/2025,NL,fuel_oil_1,
08/09/2025,NL,fuel_oil_2,766
08/09/2025,PL,exchange_rate,0.235321803
08/09/2025,PL,euro95,1365.3
08/09/2025,PL,diesel,1377.2
08/09/2025,PL,heading_oil,962.1
08/09/2025,PL,fuel_oil_1,564.5
08/09/2025,PL,fuel_oil_2,452.1
08/09/2025,PL,LPG,615.5
08/09/2025,PT,exchange_rate,1711
08/09/2025,PT,euro95,1565
08/09/2025,PT,diesel,1512
08/09/2025,PT,heading_oil,950.9
08/09/2025,PT,fuel_oil_1,
08/09/2025,PT,fuel_oil_2,811
08/09/2025,RO,exchange_rate,0.197156996
08/09/2025,RO,euro95,1481.8
08/09/2025,RO,diesel,1522.3
08/09/2025,RO,heading_oil,888.5
08/09/2025,RO,fuel_oil_1,606
08/09/2025,RO,fuel_oil_2,
08/09/2025,RO,LPG,717.7
08/09/2025,SE,exchange_rate,0.090904959
08/09/2025,SE,euro95,1450.6
08/09/2025,SE,diesel,1508.3
08/09/2025,SE,heading_oil,1188.2
08/09/2025,SE,fuel_oil_1,870.9
08/09/2025,SE,fuel_oil_2,
08/09/2025,SE,LPG,
08/09/2025,SI,exchange_rate,1
08/09/2025,SI,euro95,1442.1
08/09/2025,SI,diesel,1464.8
08/09/2025,SI,heading_oil,1103.2
08/09/2025,SI,fuel_oil_1,
08/09/2025,SI,fuel_oil_2,
08/09/2025,SI,LPG,890.5
08/09/2025,SK,exchange_rate,1
08/09/2025,SK,euro95,1528
08/09/2025,SK,diesel,1448
08/09/2025,SK,heading_oil,
08/09/2025,SK,fuel_oil_1,605.3
08/09/2025,SK,fuel_oil_2,598.7
08/09/2025,SK,LPG,679
01/09/2025,EU,exchange_rate,1613.92
01/09/2025,EU,euro95,1518.40
01/09/2025,EU,diesel,942.14
01/09/2025,EU,heading_oil,690.56
01/09/2025,EU,fuel_oil_1,454.17
01/09/2025,EU,fuel_oil_2,666.85
01/09/2025,EUR,exchange_rate,1661.95
01/09/2025,EUR,euro95,1544.68
01/09/2025,EUR,diesel,926.3
01/09/2025,EUR,heading_oil,645.65
01/09/2025,EUR,fuel_oil_1,422.78
01/09/2025,EUR,fuel_oil_2,733.59
01/09/2025,AT,exchange_rate,1501
01/09/2025,AT,euro95,1508
01/09/2025,AT,diesel,1061.4
01/09/2025,AT,heading_oil,
01/09/2025,AT,fuel_oil_1,
01/09/2025,AT,fuel_oil_2,
01/09/2025,BE,exchange_rate,1536.6
01/09/2025,BE,euro95,1623.8
01/09/2025,BE,diesel,767.9
01/09/2025,BE,heading_oil,420
01/09/2025,BE,fuel_oil_1,
01/09/2025,BE,fuel_oil_2,758
01/09/2025,BG,exchange_rate,0.511299724
01/09/2025,BG,euro95,1219.9
01/09/2025,BG,diesel,1199.9
01/09/2025,BG,heading_oil,
01/09/2025,BG,fuel_oil_1,
01/09/2025,BG,fuel_oil_2,
01/09/2025,BG,LPG,543.4
01/09/2025,CY,exchange_rate,1
01/09/2025,CY,euro95,1349.4
01/09/2025,CY,diesel,1444.4
01/09/2025,CY,heading_oil,1006.2
01/09/2025,CY,fuel_oil_1,819.6
01/09/2025,CY,fuel_oil_2,
01/09/2025,CY,LPG,
01/09/2025,CZ,exchange_rate,0.040928253
01/09/2025,CZ,euro95,1399.9
01/09/2025,CZ,diesel,1351.4
01/09/2025,CZ,heading_oil,834.8
01/09/2025,CZ,fuel_oil_1,
01/09/2025,CZ,fuel_oil_2,
01/09/2025,CZ,LPG,694.1
01/09/2025,DE,exchange_rate,1702
01/09/2025,DE,euro95,1562
01/09/2025,DE,diesel,907.6
01/09/2025,DE,heading_oil,
01/09/2025,DE,fuel_oil_1,
01/09/2025,DE,fuel_oil_2,1022.4
01/09/2025,DK,exchange_rate,0.133978215
01/09/2025,DK,euro95,1940
01/09/2025,DK,diesel,1688.1
01/09/2025,DK,heading_oil,1695.1
01/09/2025,DK,fuel_oil_1,1537.6
01/09/2025,DK,fuel_oil_2,
01/09/2025,DK,LPG,
01/09/2025,EE,exchange_rate,1
01/09/2025,EE,euro95,1561
01/09/2025,EE,diesel,1391
01/09/2025,EE,heading_oil,991
01/09/2025,EE,fuel_oil_1,
01/09/2025,EE,fuel_oil_2,
01/09/2025,EE,LPG,896
01/09/2025,ES,exchange_rate,1477.7
01/09/2025,ES,euro95,1406.8
01/09/2025,ES,diesel,893.8
01/09/2025,ES,heading_oil,592.4
01/09/2025,ES,fuel_oil_1,
01/09/2025,ES,fuel_oil_2,939.4
01/09/2025,FI,exchange_rate,1628
01/09/2025,FI,euro95,1516
01/09/2025,FI,diesel,1258
01/09/2025,FI,heading_oil,
01/09/2025,FI,fuel_oil_1,
01/09/2025,FI,fuel_oil_2,
01/09/2025,FR,exchange_rate,1689.9
01/09/2025,FR,euro95,1579.6
01/09/2025,FR,diesel,1104.3
01/09/2025,FR,heading_oil,
01/09/2025,FR,fuel_oil_1,
01/09/2025,FR,fuel_oil_2,960.6
01/09/2025,GR,exchange_rate,1745
01/09/2025,GR,euro95,1535
01/09/2025,GR,diesel,
01/09/2025,GR,heading_oil,667.8
01/09/2025,GR,fuel_oil_1,
01/09/2025,GR,fuel_oil_2,
01/09/2025,HR,exchange_rate,1
01/09/2025,HR,euro95,1476
01/09/2025,HR,diesel,1412
01/09/2025,HR,heading_oil,830
01/09/2025,HR,fuel_oil_1,642.1
01/09/2025,HR,fuel_oil_2,
01/09/2025,HR,LPG,790
01/09/2025,HU,exchange_rate,0.002530685
01/09/2025,HU,euro95,1483.6
01/09/2025,HU,diesel,1500.2
01/09/2025,HU,heading_oil,1500.2
01/09/2025,HU,fuel_oil_1,1364
01/09/2025,HU,fuel_oil_2,
01/09/2025,HU,LPG,837.7
01/09/2025,IE,exchange_rate,1705.6
01/09/2025,IE,euro95,1657.9
01/09/2025,IE,diesel,933.8
01/09/2025,IE,heading_oil,953
01/09/2025,IE,fuel_oil_1,
01/09/2025,IE,fuel_oil_2,
01/09/2025,IT,exchange_rate,1696.8
01/09/2025,IT,euro95,1622.5
01/09/2025,IT,diesel,1373.4
01/09/2025,IT,heading_oil,548.2
01/09/2025,IT,fuel_oil_1,
01/09/2025,IT,fuel_oil_2,699.3
01/09/2025,LT,exchange_rate,1
01/09/2025,LT,euro95,1381.6
01/09/2025,LT,diesel,1469
01/09/2025,LT,heading_oil,843.8
01/09/2025,LT,fuel_oil_1,
01/09/2025,LT,fuel_oil_2,
01/09/2025,LT,LPG,656.7
01/09/2025,LU,exchange_rate,1478
01/09/2025,LU,euro95,1417
01/09/2025,LU,diesel,855
01/09/2025,LU,heading_oil,
01/09/2025,LU,fuel_oil_1,
01/09/2025,LU,fuel_oil_2,660
01/09/2025,LV,exchange_rate,1
01/09/2025,LV,euro95,1521.3
01/09/2025,LV,diesel,1443.3
01/09/2025,LV,heading_oil,1195.9
01/09/2025,LV,fuel_oil_1,
01/09/2025,LV,fuel_oil_2,
01/09/2025,LV,LPG,906.7
01/09/2025,MT,exchange_rate,1340
01/09/2025,MT,euro95,1210
01/09/2025,MT,diesel,1000
01/09/2025,MT,heading_oil,
01/09/2025,MT,fuel_oil_1,
01/09/2025,MT,fuel_oil_2,
01/09/2025,NL,exchange_rate,1921
01/09/2025,NL,euro95,1678
01/09/2025,NL,diesel,
01/09/2025,NL,heading_oil,
01/09/2025,NL,fuel_oil_1,
01/09/2025,NL,fuel_oil_2,763
01/09/2025,PL,exchange_rate,0.235001058
01/09/2025,PL,euro95,1363.9
01/09/2025,PL,diesel,1375.3
01/09/2025,PL,heading_oil,961.5
01/09/2025,PL,fuel_oil_1,575
01/09/2025,PL,fuel_oil_2,455.9
01/09/2025,PL,LPG,611.3
01/09/2025,PT,exchange_rate,1698
01/09/2025,PT,euro95,1548
01/09/2025,PT,diesel,1498
01/09/2025,PT,heading_oil,948.7
01/09/2025,PT,fuel_oil_1,
01/09/2025,PT,fuel_oil_2,817
01/09/2025,RO,exchange_rate,0.197094822
01/09/2025,RO,euro95,1467.3
01/09/2025,RO,diesel,1514.2
01/09/2025,RO,heading_oil,876.1
01/09/2025,RO,fuel_oil_1,603.2
01/09/2025,RO,fuel_oil_2,
01/09/2025,RO,LPG,718.8
01/09/2025,SE,exchange_rate,0.090810025
01/09/2025,SE,euro95,1436.7
01/09/2025,SE,diesel,1489.4
01/09/2025,SE,heading_oil,1176.7
01/09/2025,SE,fuel_oil_1,874.6
01/09/2025,SE,fuel_oil_2,
01/09/2025,SE,LPG,
01/09/2025,SI,exchange_rate,1
01/09/2025,SI,euro95,1442.2
01/09/2025,SI,diesel,1466
01/09/2025,SI,heading_oil,1103.2
01/09/2025,SI,fuel_oil_1,
01/09/2025,SI,fuel_oil_2,
01/09/2025,SI,LPG,891.8
01/09/2025,SK,exchange_rate,1
01/09/2025,SK,euro95,1516
01/09/2025,SK,diesel,1434
01/09/2025,SK,heading_oil,
01/09/2025,SK,fuel_oil_1,605.6
01/09/2025,SK,fuel_oil_2,598.9
01/09/2025,SK,LPG,682
25/08/2025,EU,exchange_rate,1616.29
25/08/2025,EU,euro95,1523.68
25/08/2025,EU,diesel,942.82
25/08/2025,EU,heading_oil,665.39
25/08/2025,EU,fuel_oil_1,451.24
25/08/2025,EU,fuel_oil_2,669.01
25/08/2025,EUR,exchange_rate,1665.50
25/08/2025,EUR,euro95,1550.67
25/08/2025,EUR,diesel,927.29
25/08/2025,EUR,heading_oil,618.26
25/08/2025,EUR,fuel_oil_1,424
25/08/2025,EUR,fuel_oil_2,736.14
25/08/2025,AT,exchange_rate,1507
25/08/2025,AT,euro95,1516
25/08/2025,AT,diesel,1066.7
25/08/2025,AT,heading_oil,
25/08/2025,AT,fuel_oil_1,
25/08/2025,AT,fuel_oil_2,
25/08/2025,BE,exchange_rate,1540.9
25/08/2025,BE,euro95,1664.1
25/08/2025,BE,diesel,775.3
25/08/2025,BE,heading_oil,425.9
25/08/2025,BE,fuel_oil_1,
25/08/2025,BE,fuel_oil_2,758
25/08/2025,BG,exchange_rate,0.511299724
25/08/2025,BG,euro95,1224.9
25/08/2025,BG,diesel,1209.2
25/08/2025,BG,heading_oil,
25/08/2025,BG,fuel_oil_1,
25/08/2025,BG,fuel_oil_2,
25/08/2025,BG,LPG,545.6
25/08/2025,CY,exchange_rate,1
25/08/2025,CY,euro95,1349.8
25/08/2025,CY,diesel,1447.7
25/08/2025,CY,heading_oil,1008.5
25/08/2025,CY,fuel_oil_1,819.6
25/08/2025,CY,fuel_oil_2,
25/08/2025,CY,LPG,
25/08/2025,CZ,exchange_rate,0.040743155
25/08/2025,CZ,euro95,1395.7
25/08/2025,CZ,diesel,1348
25/08/2025,CZ,heading_oil,824.1
25/08/2025,CZ,fuel_oil_1,
25/08/2025,CZ,fuel_oil_2,
25/08/2025,CZ,LPG,691.6
25/08/2025,DE,exchange_rate,1709
25/08/2025,DE,euro95,1565
25/08/2025,DE,diesel,907.6
25/08/2025,DE,heading_oil,
25/08/2025,DE,fuel_oil_1,
25/08/2025,DE,fuel_oil_2,1029.4
25/08/2025,DK,exchange_rate,0.13397642
25/08/2025,DK,euro95,1966.8
25/08/2025,DK,diesel,1728.3
25/08/2025,DK,heading_oil,1735.3
25/08/2025,DK,fuel_oil_1,1537.6
25/08/2025,DK,fuel_oil_2,
25/08/2025,DK,LPG,
25/08/2025,EE,exchange_rate,1
25/08/2025,EE,euro95,1642
25/08/2025,EE,diesel,1463
25/08/2025,EE,heading_oil,989
25/08/2025,EE,fuel_oil_1,
25/08/2025,EE,fuel_oil_2,
25/08/2025,EE,LPG,900
25/08/2025,ES,exchange_rate,1477.5
25/08/2025,ES,euro95,1407.8
25/08/2025,ES,diesel,887.1
25/08/2025,ES,heading_oil,546.8
25/08/2025,ES,fuel_oil_1,
25/08/2025,ES,fuel_oil_2,939.9
25/08/2025,FI,exchange_rate,1718
25/08/2025,FI,euro95,1614
25/08/2025,FI,diesel,1258
25/08/2025,FI,heading_oil,
25/08/2025,FI,fuel_oil_1,
25/08/2025,FI,fuel_oil_2,
25/08/2025,FR,exchange_rate,1702.7
25/08/2025,FR,euro95,1587.2
25/08/2025,FR,diesel,1102.9
25/08/2025,FR,heading_oil,
25/08/2025,FR,fuel_oil_1,
25/08/2025,FR,fuel_oil_2,963.6
25/08/2025,GR,exchange_rate,1742
25/08/2025,GR,euro95,1533
25/08/2025,GR,diesel,
25/08/2025,GR,heading_oil,667.8
25/08/2025,GR,fuel_oil_1,
25/08/2025,GR,fuel_oil_2,
25/08/2025,HR,exchange_rate,1
25/08/2025,HR,euro95,1466
25/08/2025,HR,diesel,1402
25/08/2025,HR,heading_oil,820
25/08/2025,HR,fuel_oil_1,642.1
25/08/2025,HR,fuel_oil_2,
25/08/2025,HR,LPG,785
25/08/2025,HU,exchange_rate,0.002516356
25/08/2025,HU,euro95,1462.8
25/08/2025,HU,diesel,1480.1
25/08/2025,HU,heading_oil,1480.1
25/08/2025,HU,fuel_oil_1,961.1
25/08/2025,HU,fuel_oil_2,
25/08/2025,HU,LPG,838.3
25/08/2025,IE,exchange_rate,1710.4
25/08/2025,IE,euro95,1693.5
25/08/2025,IE,diesel,932.2
25/08/2025,IE,heading_oil,953.2
25/08/2025,IE,fuel_oil_1,
25/08/2025,IE,fuel_oil_2,
25/08/2025,IT,exchange_rate,1695.4
25/08/2025,IT,euro95,1622
